0	0	-17.9	-0.7921642	0.6103081	1	-0.01531479	0.9998827	1	0.7918035	0.6107758	1
1	0	-17.89991	-0.780193	0.6255389	1	0.01954231	0.999809	1	0.7884371	0.6151155	1
2	0	-17.89654	-0.7779307	0.6283501	1	-0.02183979	0.9997615	1	0.780169	0.6255688	1
3	0	-17.88267	-0.7826301	0.6224869	1	-0.001760575	0.9999985	1	0.783217	0.6217484	1
4	0	-17.85104	-0.7839242	0.6208566	1	0.009077941	0.9999588	1	0.7722254	0.6353487	1
5	0	-17.79549	-0.7812532	0.6242142	1	0.007031755	0.9999753	1	0.7767828	0.6297686	1
6	0	-17.71496	-0.7691348	0.6390866	1	-0.03331216	0.999445	1	0.7845218	0.6201013	1
7	0	-17.60915	-0.7889707	0.6144309	1	-0.001851876	0.9999983	1	0.7916374	0.6109912	1
8	-0.0003723039	-17.47851	-0.7976578	0.6031104	1	-0.004823435	0.9999884	1	0.7828985	0.6221494	1
9	-0.001307064	-17.32305	-0.8008821	0.598822	1	-0.01677785	0.9998593	1	0.792453	0.6099331	1
10	-0.003571864	-17.14241	-0.8088342	0.5880368	1	0.003520516	0.9999938	1	0.8102753	0.5860495	1
11	-0.008201161	-16.93689	-0.7931224	0.6090623	1	0.001927647	0.9999982	1	0.7973451	0.6035237	1
12	-0.01891423	-16.65741	-0.7990907	0.6012105	1	-0.02369542	0.9997192	1	0.8029562	0.596038	1
13	-0.03422453	-16.39694	-0.8060658	0.591826	1	-0.00493734	0.9999878	1	0.7976303	0.6031468	1
14	-0.0573279	-16.11233	-0.8162777	0.5776597	1	-0.002099579	0.9999978	1	0.7989117	0.6014482	1
15	-0.0900415	-15.80352	-0.8144967	0.5801682	1	-0.02052528	0.9997894	1	0.8097796	0.5867342	1
16	-0.1338287	-15.47052	-0.8222034	0.5691938	1	0.007854356	0.9999691	1	0.8132583	0.5819028	1
17	-0.1899031	-15.11415	-0.8380079	0.5456582	1	-0.01169538	0.9999316	1	0.8158123	0.5783167	1
18	-0.2594333	-14.73479	-0.8382633	0.5452656	1	-0.0339887	0.9994223	1	0.8241084	0.566432	1
19	-0.3436215	-14.33281	-0.8425655	0.5385939	1	-0.02380136	0.9997167	1	0.8292937	0.558813	1
20	-0.4445155	-13.90898	-0.8530375	0.5218496	1	-0.03467662	0.9993986	1	0.8410067	0.5410247	1
21	-0.565228	-13.46447	-0.8510582	0.5250714	1	-0.05992056	0.9982032	1	0.832734	0.5536733	1
22	-0.71009	-13.00103	-0.8552797	0.5181666	1	-0.03699832	0.9993154	1	0.8501788	0.5264942	1
23	-0.9234742	-12.42376	-0.8665084	0.4991625	1	-0.06297376	0.9980152	1	0.8630039	0.5051972	1
24	-1.140824	-11.92904	-0.8796073	0.4757005	1	-0.06085478	0.9981467	1	0.8797569	0.4754238	1
25	-1.399495	-11.42587	-0.8956165	0.4448269	1	-0.08041146	0.9967618	1	0.8755288	0.483166	1
26	-1.702819	-10.919	-0.8972185	0.4415869	1	-0.02905061	0.9995779	1	0.872054	0.4894096	1
27	-2.05221	-10.41238	-0.9130275	0.407898	1	-0.0596405	0.99822	1	0.8793639	0.4761505	1
28	-2.448839	-9.909048	-0.9174147	0.3979325	1	-0.04246998	0.9990978	1	0.8863931	0.4629335	1
29	-2.892686	-9.412977	-0.9192681	0.393632	1	-0.04008089	0.9991964	1	0.9063196	0.4225929	1
30	-3.38378	-8.927286	-0.928538	0.3712375	1	-0.05267753	0.9986116	1	0.921729	0.3878346	1
31	-3.922119	-8.455494	-0.9379911	0.3466592	1	-0.04709135	0.9988906	1	0.9275212	0.3737704	1
32	-4.507393	-8.001592	-0.9404787	0.3398528	1	-0.002816524	0.9999961	1	0.9368263	0.3497948	1
33	-5.138005	-7.567613	-0.9348375	0.3550759	1	-0.009512067	0.9999548	1	0.9376772	0.3475077	1
34	-5.811082	-7.152877	-0.9558574	0.293831	1	0.01269325	0.9999194	1	0.9570644	0.2898752	1
35	-6.522798	-6.754405	-0.9471801	0.3207021	1	0.02259723	0.9997447	1	0.9621274	0.2726002	1
36	-7.269264	-6.367543	-0.9515383	0.3075302	1	0.03668237	0.9993269	1	0.9486826	0.3162299	1
37	-8.205309	-5.90984	-0.9581475	0.2862751	1	0.07158636	0.9974344	1	0.9673402	0.2534815	1
38	-9.01408	-5.524793	-0.9587253	0.284334	1	0.07648136	0.997071	1	0.9752403	0.2211477	1
39	-9.844274	-5.126787	-0.9624152	0.2715826	1	0.1037177	0.9946068	1	0.9689144	0.2473959	1
40	-10.69178	-4.706968	-0.962486	0.2713314	1	0.130615	0.9914331	1	0.9801196	0.1984076	1
41	-11.55247	-4.259159	-0.967852	0.2515203	1	0.1657311	0.986171	1	0.9829348	0.1839545	1
42	-12.4189	-3.781132	-0.9664595	0.2568189	1	0.2091251	0.9778889	1	0.9768532	0.2139108	1
43	-13.27872	-3.271409	-0.9661303	0.2580549	1	0.2212828	0.9752097	1	0.983267	0.1821699	1
44	-14.11712	-2.726525	-0.9762744	0.2165371	1	0.2640923	0.9644974	1	0.9844834	0.1754777	1
45	-14.92517	-2.137644	-0.9746209	0.2238617	1	0.2817432	0.9594898	1	0.9902628	0.1392106	1
46	-15.69407	-1.498555	-0.9751793	0.2214168	1	0.312429	0.9499411	1	0.9877249	0.1562033	1
47	-16.41628	-0.8071879	-0.9872128	0.1594084	1	0.3553194	0.934745	1	0.989549	0.1441968	1
48	-17.08686	-0.06562272	-0.9916151	0.1292268	1	0.3491975	0.9370492	1	0.9886295	0.1503718	1
49	-17.70567	0.7197056	-0.9961376	0.08780618	1	0.3760443	0.9266016	1	0.9896048	0.143814	1
50	-18.27461	1.54192	-0.9999952	0.003091228	1	0.4190783	0.9079501	1	0.9934574	0.1142031	1
51	-18.89534	2.568671	-0.9982135	-0.05974657	1	0.4235257	0.9058841	1	0.9950947	0.09892661	1
52	-19.36467	3.451593	-0.9892001	-0.1465718	1	0.4861081	0.8738987	1	0.9965504	0.08299001	1
53	-19.79435	4.354499	-0.9732888	-0.2295842	1	0.5183612	0.8551618	1	0.9969195	0.07843213	1
54	-20.18873	5.27339	-0.954608	-0.297865	1	0.517534	0.8556626	1	0.9975893	0.06939344	1
55	-20.55231	6.204913	-0.9196921	-0.3926404	1	0.5601115	0.8284172	1	0.9994557	0.0329874	1
56	-20.88829	7.146748	-0.8823858	-0.4705267	1	0.5658964	0.8244763	1	0.9997122	0.0239908	1
57	-21.20004	8.096889	-0.8329931	-0.5532833	1	0.6047114	0.7964447	1	0.9991942	0.04013632	1
58	-21.49275	9.053077	-0.7881903	-0.6154315	1	0.636686	0.7711232	1	0.999891	-0.0147643	1
59	-21.76953	10.014	-0.7349106	-0.6781641	1	0.6346446	0.7728041	1	0.9996925	-0.02479734	1
60	-22.03449	10.97826	-0.702732	-0.7114546	1	0.6620378	0.7494705	1	0.9986798	-0.05136849	1
61	-22.2929	11.94429	-0.6287499	-0.7776076	1	0.6948047	0.7191985	1	0.9981986	-0.05999494	1
62	-22.54979	12.91073	-0.621183	-0.7836655	1	0.7028151	0.7113726	1	0.9959285	-0.09014736	1
63	-22.80664	13.87718	-0.5590255	-0.8291504	1	0.7506411	0.6607102	1	0.9944609	-0.1051071	1
64	-23.06344	14.84365	-0.5260551	-0.8504505	1	0.755967	0.6546098	1	0.9942518	-0.1070664	1
65	-23.37154	16.00342	-0.4812469	-0.8765851	1	0.7666491	0.6420663	1	0.9886835	-0.1500165	1
66	-23.62823	16.96991	-0.4801105	-0.877208	1	0.7912091	0.6115457	1	0.9926974	-0.1206312	1
67	-23.88489	17.93641	-0.3942347	-0.9190098	1	0.802824	0.5962162	1	0.9887004	-0.1499049	1
68	-24.14049	18.9032	-0.3970899	-0.9177797	1	0.8314467	0.5556046	1	0.9813324	-0.1923191	1
69	-24.39088	19.87134	-0.3617108	-0.9322904	1	0.8385659	0.5448002	1	0.979675	-0.2005914	1
70	-24.63139	20.84198	-0.3321905	-0.9432123	1	0.8578771	0.5138549	1	0.9780557	-0.2083436	1
71	-24.85968	21.81556	-0.2931873	-0.956055	1	0.881728	0.4717581	1	0.9778507	-0.2093036	1
72	-25.07211	22.79272	-0.3091406	-0.9510164	1	0.9006916	0.4344591	1	0.9784486	-0.2064906	1
73	-25.26237	23.77443	-0.2540178	-0.9671996	1	0.9224441	0.3861306	1	0.9745458	-0.2241882	1
74	-25.42206	24.76155	-0.2071744	-0.978304	1	0.9419056	0.3358777	1	0.9671662	-0.2541447	1
75	-25.53983	25.7545	-0.2170527	-0.9761599	1	0.9464313	0.322905	1	0.9532567	-0.3021619	1
76	-25.60569	26.7522	-0.2095138	-0.9778056	1	0.954025	0.2997273	1	0.9496105	-0.3134323	1
77	-25.61345	27.75203	-0.1697563	-0.9854861	1	0.964634	0.263593	1	0.9440219	-0.3298829	1
78	-25.56163	28.75054	-0.1410312	-0.9900052	1	0.9772581	0.212053	1	0.9556643	-0.2944586	1
79	-25.42683	29.94276	-0.1230303	-0.992403	1	0.9903576	0.1385346	1	0.9476438	-0.3193294	1
80	-25.26069	30.92877	-0.1451819	-0.989405	1	0.9900559	0.1406744	1	0.9394572	-0.3426664	1
81	-25.05186	31.90666	-0.1568721	-0.9876189	1	0.994215	0.1074086	1	0.9395987	-0.3422781	1
82	-24.8059	32.87589	-0.1531944	-0.9881961	1	0.9984121	0.05633145	1	0.9327592	-0.3605002	1
83	-24.52414	33.83531	-0.1285186	-0.9917071	1	0.9999159	0.01296992	1	0.9300031	-0.3675517	1
